HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceEUR;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK
2024-10-18 11:00;2024-10-18 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-89,500000;80,199997;598,330017;80,199997;;80,199997;
2024-10-18 10:00;2024-10-18 12:00;DK2;0,000000;0,000000;0,000000;0,000000;-207,199997;82,959999;618,919983;82,959999;;82,959999;
2024-10-18 09:00;2024-10-18 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-140,199997;85,300003;636,380005;85,300003;;85,300003;
2024-10-18 08:00;2024-10-18 10:00;DK2;87,000000;0,000000;0,000000;0,000000;13,800000;194,350006;1449,949951;194,350006;;95,760002;
2024-10-18 07:00;2024-10-18 09:00;DK2;0,000000;171,000000;0,000000;0,000000;-404,000000;61,910000;461,880005;111,000000;;61,910000;
2024-10-18 06:00;2024-10-18 08:00;DK2;0,000000;121,000000;0,000000;0,000000;-420,799988;66,669998;497,390015;156,240005;;66,669998;
2024-10-18 05:00;2024-10-18 07:00;DK2;0,000000;0,000000;0,000000;0,000000;-310,600006;149,779999;1117,430054;149,779999;;149,779999;
2024-10-18 04:00;2024-10-18 06:00;DK2;0,000000;110,500000;0,000000;0,000000;-163,800003;58,230000;434,420013;98,889999;;58,230000;
2024-10-18 03:00;2024-10-18 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-174,000000;84,339996;629,219971;84,339996;;84,339996;
2024-10-18 02:00;2024-10-18 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-101,900002;81,190002;605,719971;81,190002;;81,190002;
2024-10-18 01:00;2024-10-18 03:00;DK2;0,000000;0,000000;0,000000;0,000000;-87,500000;78,839996;588,190002;78,839996;;78,839996;
2024-10-18 00:00;2024-10-18 02:00;DK2;0,000000;0,000000;0,000000;0,000000;-133,000000;82,730003;617,210022;82,730003;;82,730003;
2024-10-17 23:00;2024-10-18 01:00;DK2;0,000000;41,250000;0,000000;0,000000;-276,899994;61,110001;455,910004;81,160004;;61,110001;
2024-10-17 22:00;2024-10-18 00:00;DK2;0,000000;71,000000;0,000000;0,000000;-282,799988;30,000000;223,820007;80,949997;;30,000000;
2024-10-17 21:00;2024-10-17 23:00;DK2;88,000000;0,000000;0,000000;0,000000;-23,700001;137,080002;1022,750000;137,080002;;82,209999;
2024-10-17 20:00;2024-10-17 22:00;DK2;41,000000;73,000000;0,000000;0,000000;-150,800003;200,380005;1495,040039;200,380005;;67,639999;
2024-10-17 19:00;2024-10-17 21:00;DK2;0,000000;281,000000;0,000000;0,000000;-355,600006;23,000000;171,600006;97,809998;;23,000000;
2024-10-17 18:00;2024-10-17 20:00;DK2;92,250000;0,000000;0,000000;0,000000;-228,000000;249,309998;1860,099976;249,309998;;117,500000;
2024-10-17 17:00;2024-10-17 19:00;DK2;0,000000;151,000000;0,000000;0,000000;-155,600006;79,410004;592,479980;171,000000;;79,410004;
2024-10-17 16:00;2024-10-17 18:00;DK2;0,000000;156,500000;0,000000;0,000000;-263,700012;66,889999;499,070007;173,210007;;66,889999;
2024-10-17 15:00;2024-10-17 17:00;DK2;0,000000;0,000000;0,000000;0,000000;-44,900002;119,699997;893,080017;119,699997;;119,699997;
2024-10-17 14:00;2024-10-17 16:00;DK2;0,000000;0,000000;0,000000;0,000000;-320,899994;92,680000;691,489990;92,680000;;92,680000;
2024-10-17 13:00;2024-10-17 15:00;DK2;0,000000;0,000000;0,000000;0,000000;-58,099998;30,500000;227,559998;63,549999;;30,500000;
2024-10-17 12:00;2024-10-17 14:00;DK2;0,000000;0,000000;0,000000;0,000000;-110,599998;23,000000;171,600006;43,290001;;23,000000;
2024-10-17 11:00;2024-10-17 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-304,299988;10,000000;74,610001;40,919998;;10,000000;
2024-10-17 10:00;2024-10-17 12:00;DK2;0,000000;0,000000;0,000000;0,000000;-289,600006;10,000000;74,610001;38,959999;;10,000000;
2024-10-17 09:00;2024-10-17 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-461,700012;6,000000;44,770000;38,480000;;6,000000;
2024-10-17 08:00;2024-10-17 10:00;DK2;0,000000;0,000000;0,000000;0,000000;-350,000000;12,000000;89,529999;38,459999;;12,000000;
2024-10-17 07:00;2024-10-17 09:00;DK2;0,000000;26,000000;0,000000;0,000000;-35,599998;22,000000;164,139999;40,459999;;22,000000;
2024-10-17 06:00;2024-10-17 08:00;DK2;0,000000;46,000000;0,000000;0,000000;-92,099998;26,000000;193,990005;41,119999;;26,000000;
2024-10-17 05:00;2024-10-17 07:00;DK2;0,000000;5,000000;0,000000;0,000000;-135,899994;29,000000;216,369995;40,029999;;29,000000;
2024-10-17 04:00;2024-10-17 06:00;DK2;0,000000;0,000000;0,000000;0,000000;-333,000000;22,000000;164,139999;35,080002;;22,000000;
2024-10-17 03:00;2024-10-17 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-165,500000;3,280000;24,469999;3,280000;;3,280000;
2024-10-17 02:00;2024-10-17 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-25,100000;3,270000;24,400000;3,270000;;3,270000;
2024-10-17 01:00;2024-10-17 03:00;DK2;0,000000;0,000000;0,000000;0,000000;-84,900002;3,280000;24,469999;3,280000;;3,280000;
2024-10-17 00:00;2024-10-17 02:00;DK2;0,000000;0,000000;0,000000;0,000000;-76,199997;3,290000;24,549999;3,290000;;3,290000;
2024-10-16 23:00;2024-10-17 01:00;DK2;0,000000;0,000000;0,000000;0,000000;-54,799999;3,290000;24,549999;3,290000;;3,290000;
2024-10-16 22:00;2024-10-17 00:00;DK2;0,000000;0,000000;0,000000;0,000000;-39,400002;0,000000;0,000000;3,290000;;0,000000;
2024-10-16 21:00;2024-10-16 23:00;DK2;0,000000;16,000000;0,000000;0,000000;-242,600006;-5,000000;-37,310001;5,060000;;-5,000000;
2024-10-16 20:00;2024-10-16 22:00;DK2;0,000000;3,750000;0,000000;0,000000;-215,500000;-5,000000;-37,310001;5,070000;;-5,000000;
2024-10-16 19:00;2024-10-16 21:00;DK2;0,000000;21,250000;0,000000;0,000000;-74,099998;-1,000000;-7,460000;11,490000;;-1,000000;
2024-10-16 18:00;2024-10-16 20:00;DK2;0,000000;1,250000;0,000000;0,000000;-162,399994;9,000000;67,150002;35,849998;;9,000000;
2024-10-16 17:00;2024-10-16 19:00;DK2;0,000000;30,000000;0,000000;0,000000;-117,800003;21,000000;156,679993;36,520000;;21,000000;
2024-10-16 16:00;2024-10-16 18:00;DK2;0,000000;42,500000;0,000000;0,000000;-87,099998;19,000000;141,759995;37,189999;;19,000000;
2024-10-16 15:00;2024-10-16 17:00;DK2;0,000000;65,000000;0,000000;0,000000;-103,300003;2,000000;14,920000;35,250000;;2,000000;
2024-10-16 14:00;2024-10-16 16:00;DK2;0,000000;56,000000;0,000000;0,000000;-1,100000;-3,800000;-28,350000;16,559999;;-3,800000;
2024-10-16 13:00;2024-10-16 15:00;DK2;0,000000;93,000000;0,000000;83,000000;-12,600000;-3,800000;-28,350000;14,050000;;-3,800000;
2024-10-16 12:00;2024-10-16 14:00;DK2;0,000000;101,000000;0,000000;24,000000;53,799999;-3,000000;-22,379999;4,130000;;-3,000000;
2024-10-16 11:00;2024-10-16 13:00;DK2;0,000000;101,000000;0,000000;0,000000;75,500000;-3,000000;-22,379999;2,950000;;-3,000000;
2024-10-16 10:00;2024-10-16 12:00;DK2;0,000000;58,000000;0,000000;41,000000;-134,500000;-3,000000;-22,379999;4,090000;;-3,000000;
2024-10-16 09:00;2024-10-16 11:00;DK2;0,000000;11,750000;0,000000;0,000000;-165,699997;1,340000;10,000000;14,160000;;1,340000;
2024-10-16 08:00;2024-10-16 10:00;DK2;0,000000;12,000000;0,000000;0,000000;23,200001;23,000000;171,600006;26,680000;;23,000000;
2024-10-16 07:00;2024-10-16 09:00;DK2;0,000000;15,000000;0,000000;0,000000;-114,099998;25,500000;190,259995;47,549999;;25,500000;
2024-10-16 06:00;2024-10-16 08:00;DK2;0,000000;0,000000;0,000000;0,000000;-379,000000;27,000000;201,449997;54,450001;;27,000000;
2024-10-16 05:00;2024-10-16 07:00;DK2;0,000000;0,000000;0,000000;0,000000;-358,000000;36,860001;275,010010;47,410000;;36,860001;
2024-10-16 04:00;2024-10-16 06:00;DK2;0,000000;72,000000;0,000000;0,000000;-363,399994;25,500000;190,259995;40,349998;;25,500000;
2024-10-16 03:00;2024-10-16 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-211,899994;8,200000;61,180000;8,200000;;8,200000;
2024-10-16 02:00;2024-10-16 04:00;DK2;0,000000;0,000000;0,000000;0,000000;122,500000;3,250000;24,250000;3,250000;;3,250000;
2024-10-16 01:00;2024-10-16 03:00;DK2;0,000000;115,500000;0,000000;0,000000;-11,800000;3,340000;24,920000;3,610000;;3,340000;
2024-10-16 00:00;2024-10-16 02:00;DK2;0,000000;0,000000;0,000000;0,000000;-298,200012;5,300000;39,540001;5,300000;;5,300000;
2024-10-15 23:00;2024-10-16 01:00;DK2;0,000000;0,000000;0,000000;0,000000;-295,100006;12,800000;95,500000;12,800000;;12,800000;
2024-10-15 22:00;2024-10-16 00:00;DK2;0,000000;0,000000;0,000000;0,000000;-134,600006;23,350000;174,210007;23,350000;;23,350000;
2024-10-15 21:00;2024-10-15 23:00;DK2;0,000000;0,000000;0,000000;0,000000;-144,600006;40,779999;304,269989;40,779999;;40,779999;
2024-10-15 20:00;2024-10-15 22:00;DK2;0,000000;0,000000;0,000000;0,000000;-146,100006;87,599998;653,609985;87,599998;;59,650002;
2024-10-15 19:00;2024-10-15 21:00;DK2;0,000000;45,000000;0,000000;0,000000;-174,600006;49,590000;370,010010;66,650002;;49,590000;
2024-10-15 18:00;2024-10-15 20:00;DK2;0,000000;130,000000;0,000000;0,000000;-138,500000;72,919998;544,080017;76,260002;;72,919998;
2024-10-15 17:00;2024-10-15 19:00;DK2;0,000000;0,000000;0,000000;0,000000;-60,599998;97,309998;726,059998;97,309998;;97,309998;
2024-10-15 16:00;2024-10-15 18:00;DK2;0,000000;0,000000;0,000000;0,000000;-49,700001;136,789993;1020,630005;136,789993;;136,789993;
2024-10-15 15:00;2024-10-15 17:00;DK2;0,000000;130,000000;0,000000;0,000000;-150,899994;76,440002;570,340027;120,690002;;76,440002;
2024-10-15 14:00;2024-10-15 16:00;DK2;0,000000;155,000000;0,000000;0,000000;-198,600006;72,970001;544,450012;89,029999;;72,970001;
2024-10-15 13:00;2024-10-15 15:00;DK2;0,000000;18,500000;0,000000;0,000000;-258,799988;40,500000;302,179993;83,360001;;40,500000;
2024-10-15 12:00;2024-10-15 14:00;DK2;0,000000;0,000000;0,000000;0,000000;-304,700012;75,900002;566,309998;75,900002;;75,900002;
2024-10-15 11:00;2024-10-15 13:00;DK2;155,000000;0,000000;0,000000;0,000000;-214,899994;98,919998;738,070007;98,919998;;71,750000;
2024-10-15 10:00;2024-10-15 12:00;DK2;116,000000;0,000000;0,000000;0,000000;-117,199997;134,059998;1000,260010;134,059998;;78,470001;
2024-10-15 09:00;2024-10-15 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-424,299988;83,050003;619,659973;83,050003;;83,050003;
2024-10-15 08:00;2024-10-15 10:00;DK2;0,000000;0,000000;0,000000;0,000000;-318,600006;92,750000;692,039978;92,750000;;92,750000;
2024-10-15 07:00;2024-10-15 09:00;DK2;0,000000;0,000000;0,000000;0,000000;-245,399994;110,540001;824,770020;110,540001;;110,540001;
2024-10-15 06:00;2024-10-15 08:00;DK2;0,000000;0,000000;0,000000;0,000000;-149,300003;176,610001;1317,739990;176,610001;;176,610001;
2024-10-15 05:00;2024-10-15 07:00;DK2;0,000000;0,000000;0,000000;0,000000;-142,800003;185,389999;1383,250000;185,389999;;185,389999;
2024-10-15 04:00;2024-10-15 06:00;DK2;0,000000;0,000000;0,000000;0,000000;-183,399994;114,529999;854,539978;114,529999;;114,529999;
2024-10-15 03:00;2024-10-15 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-103,199997;89,510002;667,859985;89,510002;;89,510002;
2024-10-15 02:00;2024-10-15 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-165,600006;80,800003;602,869995;80,800003;;80,800003;
2024-10-15 01:00;2024-10-15 03:00;DK2;0,000000;0,000000;0,000000;0,000000;-204,000000;84,040001;627,049988;84,040001;;84,040001;
2024-10-15 00:00;2024-10-15 02:00;DK2;0,000000;77,000000;0,000000;0,000000;-164,600006;67,360001;502,589996;88,349998;;67,360001;
2024-10-14 23:00;2024-10-15 01:00;DK2;0,000000;77,000000;0,000000;0,000000;-146,300003;70,959999;529,450012;86,489998;;70,959999;
2024-10-14 22:00;2024-10-15 00:00;DK2;0,000000;211,000000;0,000000;0,000000;-156,300003;63,029999;470,290009;91,230003;;63,029999;
2024-10-14 21:00;2024-10-14 23:00;DK2;79,000000;0,000000;0,000000;0,000000;-60,799999;158,699997;1184,060059;158,699997;;94,800003;
2024-10-14 20:00;2024-10-14 22:00;DK2;82,000000;0,000000;0,000000;0,000000;38,000000;160,800003;1199,729980;160,800003;;99,660004;
2024-10-14 19:00;2024-10-14 21:00;DK2;0,000000;73,000000;0,000000;0,000000;-51,900002;79,410004;592,479980;114,120003;;79,410004;
2024-10-14 18:00;2024-10-14 20:00;DK2;0,000000;128,000000;0,000000;0,000000;-87,099998;77,099998;575,239990;158,000000;;77,099998;
2024-10-14 17:00;2024-10-14 19:00;DK2;0,000000;128,000000;0,000000;0,000000;-4,600000;76,989998;574,419983;263,269989;;76,989998;
2024-10-14 16:00;2024-10-14 18:00;DK2;0,000000;128,000000;0,000000;0,000000;-62,200001;77,029999;574,719971;250,000000;;77,029999;
2024-10-14 15:00;2024-10-14 17:00;DK2;14,000000;0,000000;0,000000;0,000000;-1,800000;181,470001;1353,949951;181,470001;;158,509995;
2024-10-14 14:00;2024-10-14 16:00;DK2;0,000000;0,000000;0,000000;0,000000;-92,099998;105,790001;789,299988;105,790001;;105,790001;
2024-10-14 13:00;2024-10-14 15:00;DK2;0,000000;32,000000;0,000000;0,000000;-14,800000;54,540001;406,920013;87,080002;;54,540001;
2024-10-14 12:00;2024-10-14 14:00;DK2;0,000000;0,000000;0,000000;0,000000;-93,000000;74,160004;553,309998;74,160004;;74,160004;
2024-10-14 11:00;2024-10-14 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-7,800000;82,599998;616,280029;82,599998;;82,599998;
2024-10-14 10:00;2024-10-14 12:00;DK2;0,000000;123,000000;0,000000;0,000000;-126,199997;74,839996;558,380005;86,239998;;74,839996;
2024-10-14 09:00;2024-10-14 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-134,000000;93,230003;695,590027;93,230003;;93,230003;
2024-10-14 08:00;2024-10-14 10:00;DK2;0,000000;0,000000;0,000000;0,000000;-73,199997;100,949997;753,190002;100,949997;;100,949997;
2024-10-14 07:00;2024-10-14 09:00;DK2;0,000000;0,000000;0,000000;0,000000;-80,199997;117,940002;879,950012;117,940002;;117,940002;
2024-10-14 06:00;2024-10-14 08:00;DK2;0,000000;0,000000;0,000000;0,000000;13,600000;153,119995;1142,430054;153,119995;;153,119995;
2024-10-14 05:00;2024-10-14 07:00;DK2;0,000000;128,000000;0,000000;0,000000;-161,800003;40,000000;298,440002;130,529999;;40,000000;
2024-10-14 04:00;2024-10-14 06:00;DK2;0,000000;30,000000;0,000000;0,000000;-249,500000;32,000000;238,750000;98,739998;;32,000000;
2024-10-14 03:00;2024-10-14 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-153,800003;32,000000;238,750000;62,200001;;32,000000;
2024-10-14 02:00;2024-10-14 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-161,100006;33,000000;246,210007;39,330002;;33,000000;
2024-10-14 01:00;2024-10-14 03:00;DK2;0,000000;0,000000;0,000000;0,000000;-153,800003;32,000000;238,750000;34,360001;;32,000000;
2024-10-14 00:00;2024-10-14 02:00;DK2;0,000000;0,000000;0,000000;0,000000;-36,400002;33,000000;246,210007;35,169998;;33,000000;
2024-10-13 23:00;2024-10-14 01:00;DK2;0,000000;0,000000;0,000000;0,000000;0,800000;35,000000;261,140015;35,250000;;35,000000;
2024-10-13 22:00;2024-10-14 00:00;DK2;0,000000;0,000000;0,000000;0,000000;-154,300003;35,000000;261,140015;37,099998;;35,000000;
2024-10-13 21:00;2024-10-13 23:00;DK2;0,000000;0,000000;0,000000;0,000000;-157,000000;36,810001;274,640015;36,810001;;36,810001;
2024-10-13 20:00;2024-10-13 22:00;DK2;0,000000;0,000000;0,000000;0,000000;-220,699997;40,130001;299,410004;40,130001;;40,130001;
2024-10-13 19:00;2024-10-13 21:00;DK2;0,000000;0,000000;0,000000;0,000000;-126,599998;47,000000;350,670013;47,000000;;38,430000;
2024-10-13 18:00;2024-10-13 20:00;DK2;0,000000;0,000000;0,000000;0,000000;-88,800003;47,000000;350,670013;47,000000;;39,509998;
2024-10-13 17:00;2024-10-13 19:00;DK2;0,000000;0,000000;0,000000;0,000000;-22,900000;50,099998;373,799988;50,099998;;50,099998;
2024-10-13 16:00;2024-10-13 18:00;DK2;0,000000;0,000000;0,000000;0,000000;-128,300003;34,970001;260,910004;34,970001;;34,970001;
2024-10-13 15:00;2024-10-13 17:00;DK2;0,000000;0,000000;0,000000;0,000000;-46,000000;24,000000;179,059998;24,000000;;20,940001;
2024-10-13 14:00;2024-10-13 16:00;DK2;0,000000;0,000000;0,000000;0,000000;-75,199997;19,500000;145,490005;19,500000;;15,850000;
2024-10-13 13:00;2024-10-13 15:00;DK2;0,000000;0,000000;0,000000;0,000000;-2,600000;19,000000;141,759995;19,000000;;12,680000;
2024-10-13 12:00;2024-10-13 14:00;DK2;0,000000;0,000000;0,000000;0,000000;176,699997;19,000000;141,759995;19,000000;;7,920000;
2024-10-13 11:00;2024-10-13 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-107,099998;17,000000;126,839996;17,000000;;7,100000;
2024-10-13 10:00;2024-10-13 12:00;DK2;0,000000;0,000000;0,000000;0,000000;31,100000;17,020000;126,989998;17,020000;;6,380000;
2024-10-13 09:00;2024-10-13 11:00;DK2;0,000000;0,000000;0,000000;0,000000;84,199997;17,020000;126,989998;17,020000;;6,210000;
2024-10-13 08:00;2024-10-13 10:00;DK2;0,000000;7,500000;0,000000;0,000000;33,900002;-6,000000;-44,770000;16,490000;;-6,000000;
2024-10-13 07:00;2024-10-13 09:00;DK2;0,000000;35,000000;0,000000;0,000000;-171,699997;-6,000000;-44,770000;3,900000;;-6,000000;
2024-10-13 06:00;2024-10-13 08:00;DK2;0,000000;45,250000;0,000000;0,000000;-75,400002;-9,250000;-69,010002;2,750000;;-9,250000;
2024-10-13 05:00;2024-10-13 07:00;DK2;0,000000;0,000000;0,000000;0,000000;-149,600006;-9,980000;-74,459999;0,020000;;-9,980000;
2024-10-13 04:00;2024-10-13 06:00;DK2;0,000000;0,000000;0,000000;0,000000;-365,100006;-6,000000;-44,770000;-0,010000;;-6,000000;
2024-10-13 03:00;2024-10-13 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-305,700012;-0,090000;-0,670000;-0,090000;;-0,090000;
2024-10-13 02:00;2024-10-13 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-216,800003;-0,510000;-3,810000;-0,510000;;-0,510000;
2024-10-13 01:00;2024-10-13 03:00;DK2;0,000000;0,000000;0,000000;0,000000;-190,899994;-0,370000;-2,760000;-0,370000;;-0,370000;
2024-10-13 00:00;2024-10-13 02:00;DK2;18,000000;0,000000;0,000000;0,000000;-115,400002;25,000000;186,529999;25,000000;;-0,070000;
2024-10-12 23:00;2024-10-13 01:00;DK2;12,750000;0,000000;0,000000;0,000000;-116,900002;25,000000;186,529999;25,000000;;-0,010000;
2024-10-12 22:00;2024-10-13 00:00;DK2;0,000000;0,000000;0,000000;0,000000;-198,600006;0,000000;0,000000;0,000000;;0,000000;
2024-10-12 21:00;2024-10-12 23:00;DK2;0,000000;40,000000;0,000000;0,000000;-255,000000;-3,000000;-22,379999;5,600000;;-3,000000;
2024-10-12 20:00;2024-10-12 22:00;DK2;0,000000;119,000000;0,000000;0,000000;-295,600006;-3,010000;-22,459999;13,700000;;-3,010000;
2024-10-12 19:00;2024-10-12 21:00;DK2;0,000000;49,000000;0,000000;0,000000;-293,799988;-2,990000;-22,309999;18,080000;;-2,990000;
2024-10-12 18:00;2024-10-12 20:00;DK2;0,000000;0,000000;0,000000;0,000000;-191,699997;42,000000;313,359985;42,000000;;27,799999;
2024-10-12 17:00;2024-10-12 19:00;DK2;0,000000;0,000000;0,000000;0,000000;-158,800003;46,000000;343,209991;46,000000;;40,080002;
2024-10-12 16:00;2024-10-12 18:00;DK2;0,000000;0,000000;0,000000;0,000000;-173,300003;48,509998;361,929993;48,509998;;48,509998;
2024-10-12 15:00;2024-10-12 17:00;DK2;0,000000;0,000000;0,000000;0,000000;-81,099998;56,799999;423,779999;56,799999;;56,799999;
2024-10-12 14:00;2024-10-12 16:00;DK2;0,000000;0,000000;0,000000;0,000000;-145,800003;47,000000;350,670013;47,000000;;29,350000;
2024-10-12 13:00;2024-10-12 15:00;DK2;0,000000;0,000000;0,000000;0,000000;-146,199997;42,000000;313,359985;42,000000;;35,310001;
2024-10-12 12:00;2024-10-12 14:00;DK2;0,000000;0,000000;0,000000;0,000000;-110,599998;40,000000;298,440002;40,000000;;23,340000;
2024-10-12 11:00;2024-10-12 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-160,699997;38,500000;287,250000;38,500000;;14,330000;
2024-10-12 10:00;2024-10-12 12:00;DK2;0,000000;0,000000;0,000000;0,000000;-14,500000;40,000000;298,440002;40,000000;;24,790001;
2024-10-12 09:00;2024-10-12 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-213,399994;41,000000;305,899994;41,000000;;34,279999;
2024-10-12 08:00;2024-10-12 10:00;DK2;0,000000;0,000000;0,000000;0,000000;-221,800003;41,000000;305,899994;41,000000;;35,299999;
2024-10-12 07:00;2024-10-12 09:00;DK2;0,000000;61,000000;0,000000;0,000000;-102,500000;23,000000;171,600006;41,669998;;23,000000;
2024-10-12 06:00;2024-10-12 08:00;DK2;0,000000;0,000000;0,000000;0,000000;-147,399994;50,709999;378,350006;50,709999;;50,709999;
2024-10-12 05:00;2024-10-12 07:00;DK2;65,000000;0,000000;0,000000;0,000000;-79,800003;96,449997;719,609985;96,449997;;53,630001;
2024-10-12 04:00;2024-10-12 06:00;DK2;7,000000;0,000000;0,000000;0,000000;29,900000;154,139999;1150,040039;154,139999;;71,629997;
2024-10-12 03:00;2024-10-12 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-20,900000;67,900002;506,600006;67,900002;;67,900002;
2024-10-12 02:00;2024-10-12 04:00;DK2;0,000000;0,000000;0,000000;0,000000;-34,099998;71,919998;536,599976;71,919998;;71,919998;
2024-10-12 01:00;2024-10-12 03:00;DK2;0,000000;78,000000;0,000000;0,000000;-156,500000;40,000000;298,440002;75,019997;;40,000000;
2024-10-12 00:00;2024-10-12 02:00;DK2;0,000000;76,000000;0,000000;0,000000;-39,700001;40,000000;298,440002;75,580002;;40,000000;
2024-10-11 23:00;2024-10-12 01:00;DK2;0,000000;70,000000;0,000000;0,000000;19,299999;40,000000;298,440002;79,419998;;40,000000;
2024-10-11 22:00;2024-10-12 00:00;DK2;0,000000;10,000000;0,000000;0,000000;-110,800003;40,220001;300,079987;90,089996;;40,220001;
2024-10-11 21:00;2024-10-11 23:00;DK2;0,000000;89,000000;0,000000;0,000000;-265,500000;40,000000;298,369995;87,830002;;40,000000;
2024-10-11 20:00;2024-10-11 22:00;DK2;0,000000;65,000000;0,000000;0,000000;-417,399994;38,000000;283,450012;98,410004;;38,000000;
2024-10-11 19:00;2024-10-11 21:00;DK2;0,000000;67,000000;0,000000;0,000000;-305,899994;38,209999;285,019989;99,790001;;38,209999;
2024-10-11 18:00;2024-10-11 20:00;DK2;0,000000;61,000000;0,000000;6,250000;-225,300003;39,000000;290,910004;120,000000;;39,000000;
2024-10-11 17:00;2024-10-11 19:00;DK2;0,000000;11,500000;0,000000;0,000000;-276,799988;40,090000;299,040009;161,970001;;40,090000;
2024-10-11 16:00;2024-10-11 18:00;DK2;0,000000;0,000000;0,000000;0,000000;-167,800003;125,940002;939,409973;125,940002;;125,940002;
2024-10-11 15:00;2024-10-11 17:00;DK2;0,000000;0,000000;0,000000;0,000000;14,100000;66,589996;496,709991;66,589996;;66,589996;
2024-10-11 14:00;2024-10-11 16:00;DK2;0,000000;0,000000;0,000000;0,000000;-99,400002;40,070000;298,890015;40,070000;;40,070000;
2024-10-11 13:00;2024-10-11 15:00;DK2;0,000000;0,000000;0,000000;0,000000;-148,899994;39,970001;298,140015;39,970001;;39,970001;
2024-10-11 12:00;2024-10-11 14:00;DK2;0,000000;0,000000;0,000000;0,000000;-174,300003;33,779999;251,970001;33,779999;;33,779999;
2024-10-11 11:00;2024-10-11 13:00;DK2;0,000000;0,000000;0,000000;0,000000;-114,400002;33,919998;253,020004;33,919998;;33,919998;
2024-10-11 10:00;2024-10-11 12:00;DK2;0,000000;0,000000;0,000000;0,000000;-127,000000;47,000000;350,579987;47,000000;;21,040001;
2024-10-11 09:00;2024-10-11 11:00;DK2;0,000000;0,000000;0,000000;0,000000;-136,100006;55,000000;410,260010;55,000000;;24,660000;
2024-10-11 08:00;2024-10-11 10:00;DK2;0,000000;0,000000;0,000000;0,000000;-157,300003;54,000000;402,799988;54,000000;;49,320000;
2024-10-11 07:00;2024-10-11 09:00;DK2;0,000000;0,000000;0,000000;0,000000;-44,400002;53,720001;400,709991;53,720001;;53,720001;
2024-10-11 06:00;2024-10-11 08:00;DK2;94,000000;0,000000;0,000000;0,000000;-76,900002;418,839996;3124,209961;418,839996;;79,629997;
2024-10-11 05:00;2024-10-11 07:00;DK2;0,000000;0,000000;0,000000;0,000000;-70,400002;58,889999;439,269989;58,889999;;58,889999;
2024-10-11 04:00;2024-10-11 06:00;DK2;0,000000;0,000000;0,000000;0,000000;15,700000;33,900002;252,869995;33,900002;;33,900002;
2024-10-11 03:00;2024-10-11 05:00;DK2;0,000000;0,000000;0,000000;0,000000;-29,500000;3,280000;24,469999;3,280000;;3,280000;
2024-10-11 02:00;2024-10-11 04:00;DK2;5,000000;0,000000;0,000000;0,000000;-119,599998;16,000000;119,349998;16,000000;;3,270000;
2024-10-11 01:00;2024-10-11 03:00;DK2;6,000000;0,000000;0,000000;0,000000;-98,400002;21,820000;162,759995;21,820000;;3,270000;
2024-10-11 00:00;2024-10-11 02:00;DK2;0,000000;0,000000;0,000000;0,000000;-50,299999;23,500000;175,289993;23,500000;;3,280000;
2024-10-10 23:00;2024-10-11 01:00;DK2;0,000000;0,000000;0,000000;0,000000;-34,299999;23,500000;175,289993;23,500000;;3,270000;
2024-10-10 22:00;2024-10-11 00:00;DK2;0,000000;0,000000;0,000000;0,000000;-70,500000;23,500000;175,289993;23,500000;;3,270000;
2024-10-10 21:00;2024-10-10 23:00;DK2;0,000000;0,000000;0,000000;0,000000;-294,200012;3,290000;24,540001;3,290000;;3,290000;
2024-10-10 20:00;2024-10-10 22:00;DK2;0,000000;15,000000;0,000000;0,000000;-198,000000;7,890000;58,849998;13,480000;;7,890000;
2024-10-10 19:00;2024-10-10 21:00;DK2;0,000000;30,000000;0,000000;0,000000;-105,199997;3,000000;22,379999;25,040001;;3,000000;
2024-10-10 18:00;2024-10-10 20:00;DK2;0,000000;0,000000;0,000000;0,000000;-129,800003;36,820000;274,630005;36,820000;;36,820000;
