HourUTC;HourDK;PriceArea;TotalLoad;Biomass;FossilGas;FossilHardCoal;FossilOil;HydroPower;OtherRenewable;SolarPower;Waste;OnshoreWindPower;OffshoreWindPower;ExchangeContinent;ExchangeGreatBelt;ExchangeNordicCountries;ExchangeGreatBritain
2024-10-05 04:00;2024-10-05 06:00;DK2;1272,640015;301,970001;43,820000;67,459999;13,190000;;;0,000000;46,720001;7,030000;4,580000;-468,200012;103,949997;1156,910034;
2024-10-05 03:00;2024-10-05 05:00;DK2;1238,250000;295,769989;43,070000;66,160004;12,940000;;;0,000000;46,060001;6,730000;5,350000;-501,799988;186,279999;1083,290039;
2024-10-05 02:00;2024-10-05 04:00;DK2;1260,439941;299,119995;66,660004;75,629997;18,840000;;;0,000000;47,459999;6,780000;4,810000;-424,679993;-82,900002;1253,949951;
2024-10-05 01:00;2024-10-05 03:00;DK2;1304,579956;300,440002;52,490002;75,099998;14,820000;;;0,000000;46,930000;6,770000;4,430000;-170,110001;-294,820007;1271,099976;
2024-10-05 00:00;2024-10-05 02:00;DK2;1315,079956;302,850006;42,880001;65,839996;12,880000;;;0,000000;46,849998;6,900000;4,400000;-4,030000;-278,269989;1118,170044;
2024-10-04 23:00;2024-10-05 01:00;DK2;1338,349976;307,399994;43,139999;66,339996;12,970000;;;0,000000;46,340000;6,900000;5,040000;-14,420000;-229,479996;1098,670044;
2024-10-04 22:00;2024-10-05 00:00;DK2;1358,750000;308,799988;43,250000;66,330002;14,040000;;;0,000000;46,299999;7,240000;5,800000;-291,730011;157,550003;1002,330017;
2024-10-04 21:00;2024-10-04 23:00;DK2;1380,500000;306,769989;43,340000;66,379997;21,840000;;;0,000000;46,500000;7,310000;15,620000;-342,489990;148,899994;1067,130005;
2024-10-04 20:00;2024-10-04 22:00;DK2;1450,959961;305,160004;44,599998;68,410004;22,379999;;;0,000000;46,049999;7,370000;20,290001;-316,190002;176,759995;1085,579956;
2024-10-04 19:00;2024-10-04 21:00;DK2;1540,719971;302,519989;44,990002;69,029999;22,500000;;;0,000000;46,970001;7,200000;13,230000;-243,660004;56,320000;1232,780029;
2024-10-04 18:00;2024-10-04 20:00;DK2;1636,640015;286,910004;51,880001;80,230003;24,660000;;;0,000000;47,540001;7,000000;12,580000;-138,639999;129,839996;1154,510010;
2024-10-04 17:00;2024-10-04 19:00;DK2;1731,170044;347,160004;53,189999;82,430000;25,080000;;;0,000000;47,980000;7,330000;6,420000;-55,259998;169,529999;1049,829956;
2024-10-04 16:00;2024-10-04 18:00;DK2;1766,619995;343,570007;53,580002;82,980003;25,180000;;;12,910000;47,419998;8,670000;3,130000;-170,139999;156,600006;1203,239990;
2024-10-04 15:00;2024-10-04 17:00;DK2;1756,579956;327,899994;52,919998;81,830002;24,959999;;;131,399994;47,009998;8,460000;5,300000;-181,949997;182,610001;1079,750000;
2024-10-04 14:00;2024-10-04 16:00;DK2;1692,430054;313,029999;51,500000;79,550003;23,139999;;;319,670013;47,799999;8,170000;5,410000;-409,109985;64,110001;1190,650024;
2024-10-04 13:00;2024-10-04 15:00;DK2;1682,380005;275,269989;46,380001;71,220001;14,870000;;;491,720001;46,750000;9,420000;16,010000;-456,920013;73,250000;1095,640015;
2024-10-04 12:00;2024-10-04 14:00;DK2;1733,339966;281,190002;43,400002;66,370003;12,980000;;;590,630005;46,650002;11,920000;19,930000;-547,429993;108,419998;1100,630005;
2024-10-04 11:00;2024-10-04 13:00;DK2;1797,920044;281,149994;43,980000;67,260002;13,150000;;;641,500000;46,419998;11,750000;26,799999;-524,599976;29,889999;1161,199951;
2024-10-04 10:00;2024-10-04 12:00;DK2;1824,349976;265,040009;43,040001;65,769997;12,860000;;;643,900024;46,529999;11,420000;35,169998;-532,200012;185,970001;1045,949951;
2024-10-04 09:00;2024-10-04 11:00;DK2;1851,150024;322,519989;45,049999;69,050003;13,490000;;;597,080017;44,439999;12,330000;67,440002;-481,730011;21,410000;1140,510010;
2024-10-04 08:00;2024-10-04 10:00;DK2;1866,439941;318,540009;43,169998;66,089996;12,930000;;;497,709991;43,770000;12,840000;101,739998;-60,220001;-72,629997;901,729980;
2024-10-04 07:00;2024-10-04 09:00;DK2;1857,770020;289,970001;51,090000;79,059998;15,420000;;;310,359985;46,599998;11,790000;109,199997;130,029999;172,820007;641,030029;
2024-10-04 06:00;2024-10-04 08:00;DK2;1834,760010;334,179993;52,689999;81,879997;15,960000;;;119,599998;47,570000;13,770000;149,770004;84,110001;297,640015;637,049988;
2024-10-04 05:00;2024-10-04 07:00;DK2;1728,540039;334,510010;52,500000;81,589996;15,910000;;;9,000000;47,599998;18,040001;192,729996;-155,149994;245,020004;885,739990;
2024-10-04 04:00;2024-10-04 06:00;DK2;1533,359985;323,109985;49,709999;77,070000;15,040000;;;0,000000;47,119999;25,719999;247,440002;-389,100006;164,839996;970,640015;
2024-10-04 03:00;2024-10-04 05:00;DK2;1314,829956;321,739990;43,200001;66,379997;12,980000;;;0,000000;46,450001;26,940001;261,290009;-135,520004;-477,309998;1150,260010;
2024-10-04 02:00;2024-10-04 04:00;DK2;1236,119995;317,959991;43,450001;66,919998;13,080000;;;0,000000;46,529999;29,190001;240,880005;-179,360001;-443,899994;1102,459961;
2024-10-04 01:00;2024-10-04 03:00;DK2;1265,780029;321,000000;42,869999;65,860001;12,880000;;;0,000000;46,599998;34,470001;265,570007;-178,279999;-399,130005;1054,719971;
2024-10-04 00:00;2024-10-04 02:00;DK2;1318,569946;323,899994;43,029999;65,940002;12,910000;;;0,000000;46,549999;38,400002;252,190002;-176,639999;-405,119995;1117,599976;
2024-10-03 23:00;2024-10-04 01:00;DK2;1359,569946;319,839996;43,529999;66,750000;13,130000;;;0,000000;45,700001;40,110001;240,080002;-165,520004;-449,459991;1205,380005;
2024-10-03 22:00;2024-10-04 00:00;DK2;1390,069946;329,470001;42,650002;65,300003;12,850000;;;0,000000;46,380001;52,959999;239,990005;-86,970001;-485,239990;1170,949951;
2024-10-03 21:00;2024-10-03 23:00;DK2;1341,339966;334,250000;42,889999;65,669998;12,920000;;;0,000000;46,330002;73,919998;240,570007;-133,770004;-475,209991;1134,229980;
2024-10-03 20:00;2024-10-03 22:00;DK2;1435,770020;332,329987;48,180000;72,709999;15,650000;;;0,000000;46,980000;100,099998;225,669998;-65,169998;-284,630005;941,690002;
2024-10-03 19:00;2024-10-03 21:00;DK2;1549,189941;330,450012;65,129997;84,120003;24,500000;;;0,000000;48,009998;124,440002;272,589996;-57,230000;-406,269989;1061,229980;
2024-10-03 18:00;2024-10-03 20:00;DK2;1664,280029;348,209991;55,619999;77,430000;23,219999;;;0,000000;47,250000;112,910004;271,880005;62,990002;-399,739990;1058,750000;
2024-10-03 17:00;2024-10-03 19:00;DK2;1750,390015;352,899994;48,700001;74,930000;22,730000;;;0,000000;45,790001;96,230003;273,700012;153,649994;-321,910004;1000,309998;
2024-10-03 16:00;2024-10-03 18:00;DK2;1778,520020;342,359985;51,230000;78,940002;23,480000;;;11,330000;45,090000;92,800003;238,380005;182,270004;-368,230011;1076,939941;
2024-10-03 15:00;2024-10-03 17:00;DK2;1775,239990;303,690002;44,349998;67,730003;21,410000;;;100,059998;46,759998;129,990005;256,459991;48,290001;-338,220001;1087,290039;
2024-10-03 14:00;2024-10-03 16:00;DK2;1709,280029;208,220001;31,879999;47,540001;16,219999;;;268,549988;44,750000;165,360001;247,979996;-168,850006;-281,679993;1117,030029;
2024-10-03 13:00;2024-10-03 15:00;DK2;1801,790039;197,600006;22,180000;31,900000;6,700000;;;568,979980;43,700001;192,830002;311,790009;-608,969971;-71,849998;1108,290039;
2024-10-03 12:00;2024-10-03 14:00;DK2;1871,359985;198,520004;23,020000;32,860001;6,610000;;;720,010010;43,700001;208,479996;330,630005;-301,649994;-425,579987;1062,170044;
2024-10-03 11:00;2024-10-03 13:00;DK2;1895,989990;222,039993;22,410000;32,049999;6,560000;;;772,010010;43,900002;220,970001;376,540009;-472,380005;-458,920013;1156,569946;
2024-10-03 10:00;2024-10-03 12:00;DK2;1883,699951;249,630005;21,639999;31,180000;6,380000;;;736,250000;43,919998;244,949997;430,079987;-726,919983;-397,420013;1272,239990;
2024-10-03 09:00;2024-10-03 11:00;DK2;1748,290039;267,829987;21,690001;31,100000;6,370000;;;483,369995;43,610001;261,339996;552,119995;-741,969971;-308,940002;1133,770020;
2024-10-03 08:00;2024-10-03 10:00;DK2;1780,619995;255,520004;19,790001;27,139999;5,650000;;;377,040009;43,340000;267,929993;597,739990;-553,330017;-226,740005;959,349976;
2024-10-03 07:00;2024-10-03 09:00;DK2;1793,219971;260,920013;34,310001;47,750000;9,570000;;;241,449997;45,000000;250,669998;610,659973;-536,690002;-255,270004;1069,439941;
2024-10-03 06:00;2024-10-03 08:00;DK2;1771,609985;292,899994;33,939999;51,349998;10,260000;;;75,080002;45,520000;236,309998;651,880005;-559,380005;-189,020004;1108,270020;
2024-10-03 05:00;2024-10-03 07:00;DK2;1690,040039;264,670013;33,720001;51,049999;10,230000;;;5,100000;45,080002;231,089996;682,119995;-382,350006;-452,220001;1189,310059;
2024-10-03 04:00;2024-10-03 06:00;DK2;1490,199951;216,350006;33,720001;50,970001;10,230000;;;0,000000;45,220001;221,710007;694,669983;-521,080017;-406,429993;1135,750000;
2024-10-03 03:00;2024-10-03 05:00;DK2;1286,719971;213,259995;33,599998;50,790001;10,170000;;;0,000000;45,430000;219,199997;653,530029;-561,320007;-497,839996;1131,920044;
2024-10-03 02:00;2024-10-03 04:00;DK2;1217,719971;237,139999;34,029999;51,450001;10,350000;;;0,000000;45,490002;203,029999;607,280029;-645,219971;-298,410004;987,929993;
2024-10-03 01:00;2024-10-03 03:00;DK2;1224,250000;258,529999;33,380001;50,400002;10,100000;;;0,000000;45,369999;188,330002;556,890015;-632,059998;-444,850006;1173,579956;
2024-10-03 00:00;2024-10-03 02:00;DK2;1264,189941;210,860001;33,240002;50,130001;10,050000;;;0,000000;45,400002;190,399994;550,820007;-525,130005;-402,630005;1115,619995;
2024-10-02 23:00;2024-10-03 01:00;DK2;1322,819946;228,710007;34,180000;51,700001;11,010000;;;0,000000;45,029999;188,649994;549,119995;-662,789978;-19,809999;911,780029;
2024-10-02 22:00;2024-10-03 00:00;DK2;1360,380005;251,740005;33,709999;50,970001;18,840000;;;0,000000;45,860001;167,979996;589,030029;-667,000000;82,919998;792,229980;
