HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-10-18 17:00;2024-10-18 19:00;DK2;1063,729980;142,580002
2024-10-18 16:00;2024-10-18 18:00;DK2;1352,459961;181,279999
2024-10-18 15:00;2024-10-18 17:00;DK2;997,260010;133,669998
2024-10-18 14:00;2024-10-18 16:00;DK2;770,599976;103,290001
2024-10-18 13:00;2024-10-18 15:00;DK2;629,229980;84,339996
2024-10-18 12:00;2024-10-18 14:00;DK2;605,729980;81,190002
2024-10-18 11:00;2024-10-18 13:00;DK2;598,340027;80,199997
2024-10-18 10:00;2024-10-18 12:00;DK2;618,929993;82,959999
2024-10-18 09:00;2024-10-18 11:00;DK2;636,390015;85,300003
2024-10-18 08:00;2024-10-18 10:00;DK2;714,429993;95,760002
2024-10-18 07:00;2024-10-18 09:00;DK2;828,130005;111,000000
2024-10-18 06:00;2024-10-18 08:00;DK2;1165,640015;156,240005
2024-10-18 05:00;2024-10-18 07:00;DK2;1117,449951;149,779999
2024-10-18 04:00;2024-10-18 06:00;DK2;737,780029;98,889999
2024-10-18 03:00;2024-10-18 05:00;DK2;629,229980;84,339996
2024-10-18 02:00;2024-10-18 04:00;DK2;605,729980;81,190002
2024-10-18 01:00;2024-10-18 03:00;DK2;588,190002;78,839996
2024-10-18 00:00;2024-10-18 02:00;DK2;617,210022;82,730003
2024-10-17 23:00;2024-10-18 01:00;DK2;605,500000;81,160004
2024-10-17 22:00;2024-10-18 00:00;DK2;603,929993;80,949997
2024-10-17 21:00;2024-10-17 23:00;DK2;613,359985;82,209999
2024-10-17 20:00;2024-10-17 22:00;DK2;664,390015;89,050003
2024-10-17 19:00;2024-10-17 21:00;DK2;729,750000;97,809998
2024-10-17 18:00;2024-10-17 20:00;DK2;876,650024;117,500000
2024-10-17 17:00;2024-10-17 19:00;DK2;1275,810059;171,000000
2024-10-17 16:00;2024-10-17 18:00;DK2;1292,290039;173,210007
2024-10-17 15:00;2024-10-17 17:00;DK2;893,059998;119,699997
2024-10-17 14:00;2024-10-17 16:00;DK2;691,469971;92,680000
2024-10-17 13:00;2024-10-17 15:00;DK2;474,140015;63,549999
2024-10-17 12:00;2024-10-17 14:00;DK2;322,980011;43,290001
2024-10-17 11:00;2024-10-17 13:00;DK2;305,299988;40,919998
2024-10-17 10:00;2024-10-17 12:00;DK2;290,670013;38,959999
2024-10-17 09:00;2024-10-17 11:00;DK2;287,089996;38,480000
2024-10-17 08:00;2024-10-17 10:00;DK2;286,940002;38,459999
2024-10-17 07:00;2024-10-17 09:00;DK2;301,869995;40,459999
2024-10-17 06:00;2024-10-17 08:00;DK2;306,790009;41,119999
2024-10-17 05:00;2024-10-17 07:00;DK2;298,660004;40,029999
2024-10-17 04:00;2024-10-17 06:00;DK2;261,730011;35,080002
2024-10-17 03:00;2024-10-17 05:00;DK2;24,469999;3,280000
2024-10-17 02:00;2024-10-17 04:00;DK2;24,400000;3,270000
2024-10-17 01:00;2024-10-17 03:00;DK2;24,469999;3,280000
2024-10-17 00:00;2024-10-17 02:00;DK2;24,549999;3,290000
2024-10-16 23:00;2024-10-17 01:00;DK2;24,549999;3,290000
2024-10-16 22:00;2024-10-17 00:00;DK2;24,549999;3,290000
2024-10-16 21:00;2024-10-16 23:00;DK2;37,750000;5,060000
2024-10-16 20:00;2024-10-16 22:00;DK2;37,830002;5,070000
2024-10-16 19:00;2024-10-16 21:00;DK2;85,730003;11,490000
2024-10-16 18:00;2024-10-16 20:00;DK2;267,470001;35,849998
2024-10-16 17:00;2024-10-16 19:00;DK2;272,470001;36,520000
2024-10-16 16:00;2024-10-16 18:00;DK2;277,470001;37,189999
2024-10-16 15:00;2024-10-16 17:00;DK2;263,000000;35,250000
2024-10-16 14:00;2024-10-16 16:00;DK2;123,550003;16,559999
2024-10-16 13:00;2024-10-16 15:00;DK2;104,830002;14,050000
2024-10-16 12:00;2024-10-16 14:00;DK2;30,809999;4,130000
2024-10-16 11:00;2024-10-16 13:00;DK2;22,010000;2,950000
2024-10-16 10:00;2024-10-16 12:00;DK2;30,510000;4,090000
2024-10-16 09:00;2024-10-16 11:00;DK2;105,650002;14,160000
2024-10-16 08:00;2024-10-16 10:00;DK2;199,059998;26,680000
2024-10-16 07:00;2024-10-16 09:00;DK2;354,760010;47,549999
2024-10-16 06:00;2024-10-16 08:00;DK2;406,239990;54,450001
2024-10-16 05:00;2024-10-16 07:00;DK2;353,720001;47,410000
2024-10-16 04:00;2024-10-16 06:00;DK2;301,049988;40,349998
2024-10-16 03:00;2024-10-16 05:00;DK2;61,180000;8,200000
2024-10-16 02:00;2024-10-16 04:00;DK2;24,250000;3,250000
2024-10-16 01:00;2024-10-16 03:00;DK2;26,930000;3,610000
2024-10-16 00:00;2024-10-16 02:00;DK2;39,540001;5,300000
2024-10-15 23:00;2024-10-16 01:00;DK2;95,500000;12,800000
2024-10-15 22:00;2024-10-16 00:00;DK2;174,210007;23,350000
2024-10-15 21:00;2024-10-15 23:00;DK2;304,269989;40,779999
2024-10-15 20:00;2024-10-15 22:00;DK2;445,059998;59,650002
2024-10-15 19:00;2024-10-15 21:00;DK2;497,290009;66,650002
2024-10-15 18:00;2024-10-15 20:00;DK2;568,989990;76,260002
2024-10-15 17:00;2024-10-15 19:00;DK2;726,049988;97,309998
2024-10-15 16:00;2024-10-15 18:00;DK2;1020,609985;136,789993
2024-10-15 15:00;2024-10-15 17:00;DK2;900,489990;120,690002
2024-10-15 14:00;2024-10-15 16:00;DK2;664,270020;89,029999
2024-10-15 13:00;2024-10-15 15:00;DK2;621,960022;83,360001
2024-10-15 12:00;2024-10-15 14:00;DK2;566,299988;75,900002
2024-10-15 11:00;2024-10-15 13:00;DK2;535,340027;71,750000
2024-10-15 10:00;2024-10-15 12:00;DK2;585,479980;78,470001
2024-10-15 09:00;2024-10-15 11:00;DK2;619,650024;83,050003
2024-10-15 08:00;2024-10-15 10:00;DK2;692,020020;92,750000
2024-10-15 07:00;2024-10-15 09:00;DK2;824,760010;110,540001
2024-10-15 06:00;2024-10-15 08:00;DK2;1317,719971;176,610001
2024-10-15 05:00;2024-10-15 07:00;DK2;1383,229980;185,389999
2024-10-15 04:00;2024-10-15 06:00;DK2;854,530029;114,529999
2024-10-15 03:00;2024-10-15 05:00;DK2;667,849976;89,510002
2024-10-15 02:00;2024-10-15 04:00;DK2;602,859985;80,800003
2024-10-15 01:00;2024-10-15 03:00;DK2;627,039978;84,040001
2024-10-15 00:00;2024-10-15 02:00;DK2;659,190002;88,349998
2024-10-14 23:00;2024-10-15 01:00;DK2;645,320007;86,489998
2024-10-14 22:00;2024-10-15 00:00;DK2;680,679993;91,230003
2024-10-14 21:00;2024-10-14 23:00;DK2;707,309998;94,800003
2024-10-14 20:00;2024-10-14 22:00;DK2;743,580017;99,660004
2024-10-14 19:00;2024-10-14 21:00;DK2;851,460022;114,120003
2024-10-14 18:00;2024-10-14 20:00;DK2;1178,859985;158,000000
2024-10-14 17:00;2024-10-14 19:00;DK2;1964,290039;263,269989
2024-10-14 16:00;2024-10-14 18:00;DK2;1865,280029;250,000000
2024-10-14 15:00;2024-10-14 17:00;DK2;1182,660034;158,509995
2024-10-14 14:00;2024-10-14 16:00;DK2;789,309998;105,790001
2024-10-14 13:00;2024-10-14 15:00;DK2;649,710022;87,080002
2024-10-14 12:00;2024-10-14 14:00;DK2;553,320007;74,160004
2024-10-14 11:00;2024-10-14 13:00;DK2;616,289978;82,599998
2024-10-14 10:00;2024-10-14 12:00;DK2;643,450012;86,239998
2024-10-14 09:00;2024-10-14 11:00;DK2;695,599976;93,230003
2024-10-14 08:00;2024-10-14 10:00;DK2;753,200012;100,949997
2024-10-14 07:00;2024-10-14 09:00;DK2;879,960022;117,940002
2024-10-14 06:00;2024-10-14 08:00;DK2;1142,449951;153,119995
2024-10-14 05:00;2024-10-14 07:00;DK2;973,900024;130,529999
2024-10-14 04:00;2024-10-14 06:00;DK2;736,710022;98,739998
2024-10-14 03:00;2024-10-14 05:00;DK2;464,079987;62,200001
2024-10-14 02:00;2024-10-14 04:00;DK2;293,450012;39,330002
2024-10-14 01:00;2024-10-14 03:00;DK2;256,359985;34,360001
2024-10-14 00:00;2024-10-14 02:00;DK2;262,410004;35,169998
2024-10-13 23:00;2024-10-14 01:00;DK2;263,000000;35,250000
2024-10-13 22:00;2024-10-14 00:00;DK2;276,809998;37,099998
2024-10-13 21:00;2024-10-13 23:00;DK2;274,640015;36,810001
2024-10-13 20:00;2024-10-13 22:00;DK2;299,410004;40,130001
2024-10-13 19:00;2024-10-13 21:00;DK2;286,730011;38,430000
2024-10-13 18:00;2024-10-13 20:00;DK2;294,790009;39,509998
2024-10-13 17:00;2024-10-13 19:00;DK2;373,799988;50,099998
2024-10-13 16:00;2024-10-13 18:00;DK2;260,920013;34,970001
2024-10-13 15:00;2024-10-13 17:00;DK2;156,240005;20,940001
2024-10-13 14:00;2024-10-13 16:00;DK2;118,260002;15,850000
2024-10-13 13:00;2024-10-13 15:00;DK2;94,610001;12,680000
2024-10-13 12:00;2024-10-13 14:00;DK2;59,090000;7,920000
2024-10-13 11:00;2024-10-13 13:00;DK2;52,970001;7,100000
2024-10-13 10:00;2024-10-13 12:00;DK2;47,599998;6,380000
2024-10-13 09:00;2024-10-13 11:00;DK2;46,330002;6,210000
2024-10-13 08:00;2024-10-13 10:00;DK2;36,630001;4,910000
2024-10-13 07:00;2024-10-13 09:00;DK2;29,100000;3,900000
2024-10-13 06:00;2024-10-13 08:00;DK2;20,520000;2,750000
2024-10-13 05:00;2024-10-13 07:00;DK2;0,150000;0,020000
2024-10-13 04:00;2024-10-13 06:00;DK2;-0,070000;-0,010000
2024-10-13 03:00;2024-10-13 05:00;DK2;-0,670000;-0,090000
2024-10-13 02:00;2024-10-13 04:00;DK2;-3,810000;-0,510000
2024-10-13 01:00;2024-10-13 03:00;DK2;-2,760000;-0,370000
2024-10-13 00:00;2024-10-13 02:00;DK2;-0,520000;-0,070000
2024-10-12 23:00;2024-10-13 01:00;DK2;-0,070000;-0,010000
2024-10-12 22:00;2024-10-13 00:00;DK2;0,000000;0,000000
2024-10-12 21:00;2024-10-12 23:00;DK2;41,779999;5,600000
2024-10-12 20:00;2024-10-12 22:00;DK2;102,220001;13,700000
2024-10-12 19:00;2024-10-12 21:00;DK2;134,899994;18,080000
2024-10-12 18:00;2024-10-12 20:00;DK2;207,429993;27,799999
2024-10-12 17:00;2024-10-12 19:00;DK2;299,049988;40,080002
2024-10-12 16:00;2024-10-12 18:00;DK2;361,950012;48,509998
2024-10-12 15:00;2024-10-12 17:00;DK2;423,799988;56,799999
2024-10-12 14:00;2024-10-12 16:00;DK2;218,990005;29,350000
2024-10-12 13:00;2024-10-12 15:00;DK2;263,459991;35,310001
2024-10-12 12:00;2024-10-12 14:00;DK2;174,149994;23,340000
2024-10-12 11:00;2024-10-12 13:00;DK2;106,919998;14,330000
2024-10-12 10:00;2024-10-12 12:00;DK2;184,970001;24,790001
2024-10-12 09:00;2024-10-12 11:00;DK2;255,770004;34,279999
2024-10-12 08:00;2024-10-12 10:00;DK2;263,390015;35,299999
2024-10-12 07:00;2024-10-12 09:00;DK2;310,910004;41,669998
2024-10-12 06:00;2024-10-12 08:00;DK2;378,359985;50,709999
2024-10-12 05:00;2024-10-12 07:00;DK2;400,149994;53,630001
2024-10-12 04:00;2024-10-12 06:00;DK2;534,460022;71,629997
2024-10-12 03:00;2024-10-12 05:00;DK2;506,619995;67,900002
2024-10-12 02:00;2024-10-12 04:00;DK2;536,619995;71,919998
2024-10-12 01:00;2024-10-12 03:00;DK2;559,750000;75,019997
2024-10-12 00:00;2024-10-12 02:00;DK2;563,929993;75,580002
2024-10-11 23:00;2024-10-12 01:00;DK2;592,580017;79,419998
2024-10-11 22:00;2024-10-12 00:00;DK2;672,190002;90,089996
2024-10-11 21:00;2024-10-11 23:00;DK2;655,080017;87,830002
2024-10-11 20:00;2024-10-11 22:00;DK2;733,989990;98,410004
2024-10-11 19:00;2024-10-11 21:00;DK2;744,289978;99,790001
2024-10-11 18:00;2024-10-11 20:00;DK2;895,020020;120,000000
2024-10-11 17:00;2024-10-11 19:00;DK2;1208,060059;161,970001
2024-10-11 16:00;2024-10-11 18:00;DK2;939,330017;125,940002
2024-10-11 15:00;2024-10-11 17:00;DK2;496,660004;66,589996
2024-10-11 14:00;2024-10-11 16:00;DK2;298,859985;40,070000
2024-10-11 13:00;2024-10-11 15:00;DK2;298,119995;39,970001
2024-10-11 12:00;2024-10-11 14:00;DK2;251,949997;33,779999
2024-10-11 11:00;2024-10-11 13:00;DK2;252,990005;33,919998
2024-10-11 10:00;2024-10-11 12:00;DK2;156,929993;21,040001
2024-10-11 09:00;2024-10-11 11:00;DK2;183,929993;24,660000
2024-10-11 08:00;2024-10-11 10:00;DK2;367,859985;49,320000
2024-10-11 07:00;2024-10-11 09:00;DK2;400,670013;53,720001
2024-10-11 06:00;2024-10-11 08:00;DK2;593,919983;79,629997
2024-10-11 05:00;2024-10-11 07:00;DK2;439,230011;58,889999
2024-10-11 04:00;2024-10-11 06:00;DK2;252,839996;33,900002
2024-10-11 03:00;2024-10-11 05:00;DK2;24,459999;3,280000
2024-10-11 02:00;2024-10-11 04:00;DK2;24,389999;3,270000
2024-10-11 01:00;2024-10-11 03:00;DK2;24,389999;3,270000
2024-10-11 00:00;2024-10-11 02:00;DK2;24,459999;3,280000
2024-10-10 23:00;2024-10-11 01:00;DK2;24,389999;3,270000
2024-10-10 22:00;2024-10-11 00:00;DK2;24,389999;3,270000
2024-10-10 21:00;2024-10-10 23:00;DK2;24,540001;3,290000
2024-10-10 20:00;2024-10-10 22:00;DK2;100,540001;13,480000
2024-10-10 19:00;2024-10-10 21:00;DK2;186,759995;25,040001
2024-10-10 18:00;2024-10-10 20:00;DK2;274,630005;36,820000
2024-10-10 17:00;2024-10-10 19:00;DK2;288,200012;38,639999
2024-10-10 16:00;2024-10-10 18:00;DK2;294,470001;39,480000
2024-10-10 15:00;2024-10-10 17:00;DK2;285,140015;38,230000
2024-10-10 14:00;2024-10-10 16:00;DK2;277,309998;37,180000
2024-10-10 13:00;2024-10-10 15:00;DK2;277,309998;37,180000
2024-10-10 12:00;2024-10-10 14:00;DK2;149,250000;20,010000
2024-10-10 11:00;2024-10-10 13:00;DK2;118,889999;15,940000
2024-10-10 10:00;2024-10-10 12:00;DK2;163,270004;21,889999
2024-10-10 09:00;2024-10-10 11:00;DK2;290,369995;38,930000
2024-10-10 08:00;2024-10-10 10:00;DK2;387,920013;52,009998
2024-10-10 07:00;2024-10-10 09:00;DK2;503,459991;67,500000
2024-10-10 06:00;2024-10-10 08:00;DK2;600,119995;80,459999
2024-10-10 05:00;2024-10-10 07:00;DK2;633,239990;84,900002
2024-10-10 04:00;2024-10-10 06:00;DK2;463,179993;62,099998
2024-10-10 03:00;2024-10-10 05:00;DK2;295,359985;39,599998
2024-10-10 02:00;2024-10-10 04:00;DK2;221,070007;29,639999
2024-10-10 01:00;2024-10-10 03:00;DK2;238,679993;32,000000
2024-10-10 00:00;2024-10-10 02:00;DK2;281,559998;37,750000
2024-10-09 23:00;2024-10-10 01:00;DK2;349,739990;46,889999
2024-10-09 22:00;2024-10-10 00:00;DK2;456,399994;61,189999
2024-10-09 21:00;2024-10-09 23:00;DK2;614,070007;82,339996
2024-10-09 20:00;2024-10-09 22:00;DK2;709,229980;95,099998
2024-10-09 19:00;2024-10-09 21:00;DK2;714,450012;95,800003
2024-10-09 18:00;2024-10-09 20:00;DK2;828,179993;111,050003
2024-10-09 17:00;2024-10-09 19:00;DK2;948,030029;127,120003
2024-10-09 16:00;2024-10-09 18:00;DK2;913,799988;122,529999
2024-10-09 15:00;2024-10-09 17:00;DK2;875,909973;117,449997
2024-10-09 14:00;2024-10-09 16:00;DK2;708,489990;95,000000
2024-10-09 13:00;2024-10-09 15:00;DK2;575,510010;77,169998
2024-10-09 12:00;2024-10-09 14:00;DK2;504,369995;67,629997
2024-10-09 11:00;2024-10-09 13:00;DK2;446,350006;59,849998
2024-10-09 10:00;2024-10-09 12:00;DK2;445,970001;59,799999
2024-10-09 09:00;2024-10-09 11:00;DK2;446,720001;59,900002
2024-10-09 08:00;2024-10-09 10:00;DK2;537,630005;72,089996
2024-10-09 07:00;2024-10-09 09:00;DK2;648,820007;87,000000
2024-10-09 06:00;2024-10-09 08:00;DK2;827,659973;110,980003
2024-10-09 05:00;2024-10-09 07:00;DK2;829,229980;111,190002
2024-10-09 04:00;2024-10-09 06:00;DK2;646,590027;86,699997
2024-10-09 03:00;2024-10-09 05:00;DK2;476,329987;63,869999
2024-10-09 02:00;2024-10-09 04:00;DK2;427,480011;57,320000
2024-10-09 01:00;2024-10-09 03:00;DK2;405,100006;54,320000
2024-10-09 00:00;2024-10-09 02:00;DK2;428,670013;57,480000
2024-10-08 23:00;2024-10-09 01:00;DK2;447,459991;60,000000
2024-10-08 22:00;2024-10-09 00:00;DK2;461,859985;61,930000
2024-10-08 21:00;2024-10-08 23:00;DK2;504,070007;67,599998
2024-10-08 20:00;2024-10-08 22:00;DK2;645,750000;86,599998
2024-10-08 19:00;2024-10-08 21:00;DK2;707,640015;94,900002
2024-10-08 18:00;2024-10-08 20:00;DK2;853,119995;114,410004
2024-10-08 17:00;2024-10-08 19:00;DK2;1254,209961;168,199997
2024-10-08 16:00;2024-10-08 18:00;DK2;1168,979980;156,770004
2024-10-08 15:00;2024-10-08 17:00;DK2;942,080017;126,339996
2024-10-08 14:00;2024-10-08 16:00;DK2;754,539978;101,190002
2024-10-08 13:00;2024-10-08 15:00;DK2;578,119995;77,529999
2024-10-08 12:00;2024-10-08 14:00;DK2;565,140015;75,790001
2024-10-08 11:00;2024-10-08 13:00;DK2;529,200012;70,970001
2024-10-08 10:00;2024-10-08 12:00;DK2;495,940002;66,510002
2024-10-08 09:00;2024-10-08 11:00;DK2;547,469971;73,419998
2024-10-08 08:00;2024-10-08 10:00;DK2;598,989990;80,330002
2024-10-08 07:00;2024-10-08 09:00;DK2;633,820007;85,000000
2024-10-08 06:00;2024-10-08 08:00;DK2;792,200012;106,239998
2024-10-08 05:00;2024-10-08 07:00;DK2;822,989990;110,370003
2024-10-08 04:00;2024-10-08 06:00;DK2;641,049988;85,970001
2024-10-08 03:00;2024-10-08 05:00;DK2;502,799988;67,430000
2024-10-08 02:00;2024-10-08 04:00;DK2;445,089996;59,689999
2024-10-08 01:00;2024-10-08 03:00;DK2;444,940002;59,669998
2024-10-08 00:00;2024-10-08 02:00;DK2;477,149994;63,990002
2024-10-07 23:00;2024-10-08 01:00;DK2;500,119995;67,070000
2024-10-07 22:00;2024-10-08 00:00;DK2;539,340027;72,330002
2024-10-07 21:00;2024-10-07 23:00;DK2;589,780029;79,120003
2024-10-07 20:00;2024-10-07 22:00;DK2;685,119995;91,910004
2024-10-07 19:00;2024-10-07 21:00;DK2;744,909973;99,930000
2024-10-07 18:00;2024-10-07 20:00;DK2;909,270020;121,980003
2024-10-07 17:00;2024-10-07 19:00;DK2;1405,359985;188,529999
2024-10-07 16:00;2024-10-07 18:00;DK2;1405,060059;188,490005
2024-10-07 15:00;2024-10-07 17:00;DK2;873,640015;117,199997
2024-10-07 14:00;2024-10-07 16:00;DK2;661,869995;88,790001
2024-10-07 13:00;2024-10-07 15:00;DK2;458,070007;61,450001
2024-10-07 12:00;2024-10-07 14:00;DK2;358,399994;48,080002
2024-10-07 11:00;2024-10-07 13:00;DK2;322,019989;43,200001
2024-10-07 10:00;2024-10-07 12:00;DK2;340,880005;45,730000
2024-10-07 09:00;2024-10-07 11:00;DK2;356,309998;47,799999
2024-10-07 08:00;2024-10-07 10:00;DK2;372,420013;49,959999
2024-10-07 07:00;2024-10-07 09:00;DK2;383,750000;51,480000
2024-10-07 06:00;2024-10-07 08:00;DK2;414,089996;55,549999
2024-10-07 05:00;2024-10-07 07:00;DK2;378,299988;50,750000
2024-10-07 04:00;2024-10-07 06:00;DK2;335,369995;44,990002
2024-10-07 03:00;2024-10-07 05:00;DK2;291,910004;39,160000
2024-10-07 02:00;2024-10-07 04:00;DK2;260,529999;34,950001
2024-10-07 01:00;2024-10-07 03:00;DK2;224,750000;30,150000
2024-10-07 00:00;2024-10-07 02:00;DK2;247,850006;33,250000
2024-10-06 23:00;2024-10-07 01:00;DK2;263,429993;35,340000
2024-10-06 22:00;2024-10-07 00:00;DK2;257,769989;34,580002
2024-10-06 21:00;2024-10-06 23:00;DK2;385,459991;51,709999
2024-10-06 20:00;2024-10-06 22:00;DK2;437,489990;58,689999
2024-10-06 19:00;2024-10-06 21:00;DK2;442,559998;59,369999
2024-10-06 18:00;2024-10-06 20:00;DK2;544,010010;72,980003
2024-10-06 17:00;2024-10-06 19:00;DK2;724,710022;97,220001
2024-10-06 16:00;2024-10-06 18:00;DK2;792,390015;106,300003
2024-10-06 15:00;2024-10-06 17:00;DK2;677,890015;90,940002
2024-10-06 14:00;2024-10-06 16:00;DK2;202,759995;27,200001
2024-10-06 13:00;2024-10-06 15:00;DK2;139,539993;18,719999
2024-10-06 12:00;2024-10-06 14:00;DK2;113,900002;15,280000
2024-10-06 11:00;2024-10-06 13:00;DK2;93,330002;12,520000
2024-10-06 10:00;2024-10-06 12:00;DK2;105,849998;14,200000
2024-10-06 09:00;2024-10-06 11:00;DK2;126,720001;17,000000
2024-10-06 08:00;2024-10-06 10:00;DK2;193,960007;26,020000
2024-10-06 07:00;2024-10-06 09:00;DK2;492,429993;66,059998
2024-10-06 06:00;2024-10-06 08:00;DK2;575,469971;77,199997
2024-10-06 05:00;2024-10-06 07:00;DK2;524,929993;70,419998
2024-10-06 04:00;2024-10-06 06:00;DK2;431,829987;57,930000
2024-10-06 03:00;2024-10-06 05:00;DK2;433,320007;58,130001
2024-10-06 02:00;2024-10-06 04:00;DK2;424,369995;56,930000
2024-10-06 01:00;2024-10-06 03:00;DK2;433,320007;58,130001
2024-10-06 00:00;2024-10-06 02:00;DK2;440,549988;59,099998
2024-10-05 23:00;2024-10-06 01:00;DK2;452,100006;60,650002
2024-10-05 22:00;2024-10-06 00:00;DK2;486,989990;65,330002
2024-10-05 21:00;2024-10-05 23:00;DK2;499,690002;67,000000
2024-10-05 20:00;2024-10-05 22:00;DK2;635,640015;85,230003
2024-10-05 19:00;2024-10-05 21:00;DK2;720,140015;96,559998
2024-10-05 18:00;2024-10-05 20:00;DK2;799,719971;107,230003
2024-10-05 17:00;2024-10-05 19:00;DK2;1068,579956;143,279999
2024-10-05 16:00;2024-10-05 18:00;DK2;1108,630005;148,649994
2024-10-05 15:00;2024-10-05 17:00;DK2;741,919983;99,480003
2024-10-05 14:00;2024-10-05 16:00;DK2;575,159973;77,120003
2024-10-05 13:00;2024-10-05 15:00;DK2;469,260010;62,919998
2024-10-05 12:00;2024-10-05 14:00;DK2;324,350006;43,490002
2024-10-05 11:00;2024-10-05 13:00;DK2;289,970001;38,880001
2024-10-05 10:00;2024-10-05 12:00;DK2;383,640015;51,439999
2024-10-05 09:00;2024-10-05 11:00;DK2;509,160004;68,269997
2024-10-05 08:00;2024-10-05 10:00;DK2;614,690002;82,419998
2024-10-05 07:00;2024-10-05 09:00;DK2;768,169983;103,000000
2024-10-05 06:00;2024-10-05 08:00;DK2;825,000000;110,620003
2024-10-05 05:00;2024-10-05 07:00;DK2;748,780029;100,400002
2024-10-05 04:00;2024-10-05 06:00;DK2;642,880005;86,199997
2024-10-05 03:00;2024-10-05 05:00;DK2;595,299988;79,820000
2024-10-05 02:00;2024-10-05 04:00;DK2;564,719971;75,720001
2024-10-05 01:00;2024-10-05 03:00;DK2;563,380005;75,540001
2024-10-05 00:00;2024-10-05 02:00;DK2;607,080017;81,400002
2024-10-04 23:00;2024-10-05 01:00;DK2;631,239990;84,639999
2024-10-04 22:00;2024-10-05 00:00;DK2;694,340027;93,099998
2024-10-04 21:00;2024-10-04 23:00;DK2;671,330017;90,000000
2024-10-04 20:00;2024-10-04 22:00;DK2;745,179993;99,900002
2024-10-04 19:00;2024-10-04 21:00;DK2;745,179993;99,900002
2024-10-04 18:00;2024-10-04 20:00;DK2;922,710022;123,699997
2024-10-04 17:00;2024-10-04 19:00;DK2;1111,579956;149,020004
2024-10-04 16:00;2024-10-04 18:00;DK2;984,400024;131,970001
2024-10-04 15:00;2024-10-04 17:00;DK2;798,890015;107,099998
2024-10-04 14:00;2024-10-04 16:00;DK2;669,840027;89,800003
2024-10-04 13:00;2024-10-04 15:00;DK2;589,799988;79,070000
2024-10-04 12:00;2024-10-04 14:00;DK2;565,559998;75,820000
2024-10-04 11:00;2024-10-04 13:00;DK2;548,179993;73,489998
2024-10-04 10:00;2024-10-04 12:00;DK2;559,969971;75,070000
2024-10-04 09:00;2024-10-04 11:00;DK2;634,039978;85,000000
2024-10-04 08:00;2024-10-04 10:00;DK2;746,599976;100,089996
2024-10-04 07:00;2024-10-04 09:00;DK2;867,289978;116,269997
2024-10-04 06:00;2024-10-04 08:00;DK2;1054,890015;141,419998
2024-10-04 05:00;2024-10-04 07:00;DK2;943,890015;126,540001
2024-10-04 04:00;2024-10-04 06:00;DK2;768,299988;103,000000
2024-10-04 03:00;2024-10-04 05:00;DK2;575,109985;77,099998
2024-10-04 02:00;2024-10-04 04:00;DK2;539,530029;72,330002
2024-10-04 01:00;2024-10-04 03:00;DK2;537,070007;72,000000
2024-10-04 00:00;2024-10-04 02:00;DK2;537,809998;72,099998
2024-10-03 23:00;2024-10-04 01:00;DK2;540,950012;72,519997
2024-10-03 22:00;2024-10-04 00:00;DK2;551,239990;73,900002
2024-10-03 21:00;2024-10-03 23:00;DK2;607,630005;81,459999
2024-10-03 20:00;2024-10-03 22:00;DK2;678,489990;90,959999
2024-10-03 19:00;2024-10-03 21:00;DK2;736,669983;98,760002
2024-10-03 18:00;2024-10-03 20:00;DK2;807,679993;108,279999
2024-10-03 17:00;2024-10-03 19:00;DK2;860,200012;115,320000
2024-10-03 16:00;2024-10-03 18:00;DK2;821,039978;110,070000
2024-10-03 15:00;2024-10-03 17:00;DK2;669,090027;89,699997
2024-10-03 14:00;2024-10-03 16:00;DK2;492,609985;66,040001
2024-10-03 13:00;2024-10-03 15:00;DK2;383,109985;51,360001
2024-10-03 12:00;2024-10-03 14:00;DK2;291,950012;39,139999
2024-10-03 11:00;2024-10-03 13:00;DK2;253,460007;33,980000
2024-10-03 10:00;2024-10-03 12:00;DK2;351,250000;47,090000
2024-10-03 09:00;2024-10-03 11:00;DK2;470,230011;63,040001
2024-10-03 08:00;2024-10-03 10:00;DK2;516,770020;69,279999
2024-10-03 07:00;2024-10-03 09:00;DK2;543,780029;72,900002
2024-10-03 06:00;2024-10-03 08:00;DK2;571,900024;76,669998
2024-10-03 05:00;2024-10-03 07:00;DK2;547,280029;73,370003
2024-10-03 04:00;2024-10-03 06:00;DK2;488,059998;65,430000
2024-10-03 03:00;2024-10-03 05:00;DK2;480,369995;64,400002
2024-10-03 02:00;2024-10-03 04:00;DK2;477,239990;63,980000
2024-10-03 01:00;2024-10-03 03:00;DK2;478,730011;64,180000
2024-10-03 00:00;2024-10-03 02:00;DK2;485,890015;65,139999
2024-10-02 23:00;2024-10-03 01:00;DK2;491,260010;65,860001
2024-10-02 22:00;2024-10-03 00:00;DK2;502,230011;67,330002
